customer_key,segment,cluster,hc_cluster,recency_days,tenure_yrs,orders_per_yr,bottles_per_yr,avg_btl_price,tasting_per_yr,events_per_yr,wine_variety,club_order_share,pickup_share,online_share,spend_per_yr,net_spend,n_orders,first_order,last_order,in_ca,local_slo
11359,Remote Collectors,3,2,90,8.566735112936344,3.0046890424481734,32.81120434353406,90.36996336996337,0.24037512339585387,0.3605626850937808,13,0.08,0.68,0.24,3141.383163869694,26137.34,25,2017-04-07,2025-08-02,TRUE,FALSE
1136,Estate Regulars,1,2,95,11.181382614647502,4.028829280521434,19.686324893457005,80.9953488372093,1.2819002256204561,0.5493858109801955,13,0.06818181818181818,0.75,0.4318181818181818,2015.082144021058,22007.29,44,2014-08-26,2025-07-28,TRUE,FALSE
1137,Estate Regulars,1,2,71,10.097193702943189,4.342203483549903,26.25518385402267,83.92692307692307,2.625518385402267,0.30294442908487695,12,0.09302325581395349,0.9767441860465116,0.2558139534883721,2269.5506027094275,22474.92,43,2015-09-26,2025-08-21,TRUE,TRUE
1138,Lapsing Members,4,3,81,9.987679671457906,1.945542472666106,11.878048780487804,80.12068965517241,0.8191757779646761,0.10239697224558451,9,0.3157894736842105,0.5789473684210527,0,966.9387047939443,9443.039999999999,19,2015-11-05,2025-08-11,FALSE,FALSE
1139,Lapsing Members,4,3,1186,11.553730321697467,0.842699406723797,3.731954515491101,72.74193548387096,0.240771259063942,0,7,0.42857142857142855,0.42857142857142855,0,271.4695945945946,2255,7,2014-04-12,2022-08-02,FALSE,FALSE
1140,Lapsing Members,4,1,815,9.14715947980835,1.7351543942992875,7.519002375296912,76.9423076923077,0.7229809976247031,0,7,0.4166666666666667,0.4166666666666667,0.16666666666666666,594.7068171021376,4112.879999999999,12,2016-09-07,2023-08-08,TRUE,FALSE
1141,Estate Regulars,1,2,927,11.548254620123203,5.882178669097539,15.204876937101186,67.45547445255472,2.88559708295351,0.8878760255241569,12,0.07547169811320754,0.9811320754716981,0.1320754716981132,1275.6492206016405,11493.939999999997,53,2014-04-14,2023-04-18,TRUE,TRUE
1143,Remote Collectors,3,3,87,11.145790554414784,1.8335843373493976,19.619352409638555,72.51869158878505,0.27503765060240964,0,12,0,0.2,0.8,1422.7697665662652,15519,20,2014-09-08,2025-08-05,TRUE,FALSE
1144,Lapsing Members,4,3,37,11.526351813826146,0.700215672178289,3.938713156002876,85.82222222222222,0.17505391804457224,0,12,0.125,0.375,0.25,340.9700215672178,3895.6,8,2014-04-22,2025-09-24,FALSE,FALSE
1145,Estate Regulars,1,2,80,11.143052703627653,3.5701127819548875,29.567857142857143,84.9876160990712,0.09154135338345865,0.9154135338345865,12,0.20512820512820512,0.46153846153846156,0.28205128205128205,3298.7018233082704,36035.1,39,2014-09-09,2025-08-12,TRUE,FALSE
1146,Estate Regulars,1,3,84,11.126625598904859,2.936683417085427,14.683417085427136,81.44375,1.560113065326633,0,12,0.3125,0.875,0.1875,1195.8725502512564,13031,32,2014-09-15,2025-08-08,TRUE,FALSE
1147,Estate Regulars,1,2,33,10.99520876112252,3.484684910871203,33.746422294752705,84.6929347826087,1.0087245794627167,0.458511172483053,13,0.23684210526315788,0.9736842105263158,0.10526315789473684,2881.0091011800155,31417,38,2014-11-02,2025-09-28,TRUE,FALSE
1149,Remote Collectors,3,3,94,11.501711156741958,2.9348064280496713,30.148466033601167,78.30088495575221,0.44466764061358655,0.0889335281227173,13,0.030303030303030304,0.21212121212121213,0.6363636363636364,2431.7983929875822,27344,33,2014-05-01,2025-07-29,FALSE,FALSE
1151,Lapsing Members,4,3,1075,11.498973305954825,0.9350400000000001,4.55832,59.58974358974359,0.23376000000000002,0,8,0.125,0.125,0.375,271.62912,2324,8,2014-05-02,2022-11-21,FALSE,FALSE
1152,Remote Collectors,3,3,80,11.107460643394935,2.1123334171486046,16.53130500377169,82.74444444444444,0.6428840834800101,0,12,0.391304347826087,0.391304347826087,0.17391304347826086,1367.873648478753,14894,23,2014-09-22,2025-08-12,TRUE,FALSE
1153,Lapsing Members,4,3,80,11.490759753593428,1.0646101530240466,9.58149137721642,72.87962962962963,0.26615253825601165,0,10,0.5,0.25,0.25,698.2955428710226,7871,12,2014-05-05,2025-08-12,TRUE,FALSE
1154,Remote Collectors,3,2,82,11.477070499657769,3.110401459854015,15.196532846715328,80.24561403508773,0.7998175182481753,0.08886861313868613,12,0.17142857142857143,0.8571428571428571,0.45714285714285713,1219.4551094890512,13722,35,2014-05-10,2025-08-10,TRUE,FALSE
1155,Estate Regulars,1,2,95,10.929500342231348,5.717282525019246,38.89626635873749,84.56867469879518,2.5306004618937643,1.1247113163972287,12,0.14754098360655737,0.9180327868852459,0.19672131147540983,3787.02015973826,40405.25,61,2014-11-26,2025-07-28,TRUE,TRUE
1156,Lapsing Members,4,3,48,11.457905544147843,1.6774836838288616,6.003625815808557,81.04411764705883,0.7945975344452503,0,8,0.21052631578947367,0.7894736842105263,0.05263157894736842,700.7273132704859,7936.78,19,2014-05-17,2025-09-13,TRUE,FALSE
1157,Lapsing Members,4,3,1141,9.130732375085557,1.9977210574293527,6.825546946216955,59.7170731707317,0.6659070191431176,0,9,0.4166666666666667,0.8333333333333334,0.16666666666666666,407.6016864175022,2448.3999999999996,12,2016-09-13,2022-09-16,TRUE,FALSE
1158,Lapsing Members,4,3,80,11.45242984257358,1.3353034365098708,5.875335120643431,78.72727272727273,0.4451011455032903,0,10,0.2,0.26666666666666666,0.06666666666666667,475.9493254935413,5346.530000000001,15,2014-05-19,2025-08-12,TRUE,FALSE
11584,Estate Regulars,1,2,1092,9.869952087611225,6.831177875049741,6.976522085157182,75,5.523079984082769,0.43603263032232387,7,0.02127659574468085,0.9787234042553191,0.0425531914893617,539.3665499403104,3710.96,47,2015-12-18,2022-11-04,TRUE,TRUE
1159,Lapsing Members,4,3,80,11.455167693360712,1.2459795321637428,6.6748903508771935,78.8,0.35599415204678364,0,9,0.5714285714285714,0.42857142857142855,0,525.9813596491229,5910,14,2014-05-18,2025-08-12,TRUE,FALSE
1161,Remote Collectors,3,2,87,11.145790554414784,3.025414156626506,22.003012048192772,79.57916666666667,0.27503765060240964,0.5500753012048193,12,0.030303030303030304,0.24242424242424243,0.7272727272727273,1969.1522289156628,21478.72,33,2014-09-08,2025-08-05,FALSE,FALSE
1162,Lapsing Members,4,3,80,11.145790554414784,1.9218867451766473,10.341581057379102,68.15929203539822,0.3660736657479328,0,8,0.38095238095238093,0.23809523809523808,0.3333333333333333,704.8748433976447,7702,21,2014-09-08,2025-08-12,FALSE,FALSE
1163,Remote Collectors,3,3,80,11.121149897330595,2.6600326469111,23.29821697639377,68.99606299212599,0.45862631843294827,0.27517579105976897,13,0.06896551724137931,0.7241379310344828,0.41379310344827586,1627.2061778001005,17740,29,2014-09-17,2025-08-12,FALSE,FALSE
1165,Remote Collectors,3,3,80,11.145790554414784,2.104923578050614,14.734465046354297,79.34782608695652,0.1830368328739664,0,11,0.5217391304347826,0.13043478260869565,0.34782608695652173,1169.1477699824604,12775,23,2014-09-08,2025-08-12,FALSE,FALSE
1166,Remote Collectors,3,3,80,11.41409993155373,2.322450476889215,15.274578136463685,78.65497076023392,0.0893250183418929,0.26797505502567864,9,0.23076923076923078,0.19230769230769232,0.46153846153846156,1303.2520176082173,14590,26,2014-06-02,2025-08-12,TRUE,FALSE
1170,Remote Collectors,3,3,338,11.145790554414784,1.6633404768282882,6.946892579694615,70.84507042253522,0,0.39137422984195014,10,0,0.35294117647058826,0.47058823529411764,499.2545794267345,5102.58,17,2014-09-08,2024-11-27,FALSE,FALSE
1172,Estate Regulars,1,3,64,11.375770020533881,3.214128574920557,24.64165240772427,65.57282608695652,1.6070642874602785,0.6249694451234417,12,0.1111111111111111,1,0,1729.2101014421903,19368.100000000002,36,2014-06-16,2025-08-28,TRUE,TRUE
1173,Remote Collectors,3,3,81,11.381245722108146,2.0610279685966635,19.714180569185476,73.62636363636362,0.0896099116781158,0.2688297350343474,13,0.13043478260869565,0.2608695652173913,0.5217391304347826,1613.2167725711479,18002.659999999996,23,2014-06-14,2025-08-11,FALSE,FALSE
1174,Remote Collectors,3,3,87,11.381245722108146,1.2563882063882064,12.653624078624079,76.15602836879432,0,0,11,0.35714285714285715,0,0.5,963.6497542997542,10738,14,2014-06-14,2025-08-05,FALSE,FALSE
1177,Lapsing Members,4,3,87,11.373032169746748,0.9878903368576346,6.55599950823703,77.61643835616438,0,0,7,0.6363636363636364,0,0.2727272727272727,508.8533316941234,5666,11,2014-06-17,2025-08-05,TRUE,FALSE
1178,Lapsing Members,4,1,974,10.55167693360712,2.1559895833333336,18.389322916666668,69.2551724137931,0.38046875,0,10,0.35294117647058826,0.6470588235294118,0.23529411764705882,1293.5493619791669,10199.650000000001,17,2015-04-13,2023-03-02,TRUE,FALSE
11793,Lapsing Members,4,3,231,9.754962354551678,0.7673319327731092,1.4250450180072027,74.3076923076923,0.7673319327731092,0,6,0,1,0,127.85723139255703,1166.38,7,2016-01-29,2025-03-14,TRUE,TRUE
1180,Remote Collectors,3,2,70,11.36208076659822,3.938970588235294,35.6297794117647,80.62311557788945,0.8056985294117647,0.35808823529411765,10,0.11363636363636363,0.4090909090909091,0.4772727272727273,2981.268974264706,33302.06,44,2014-06-21,2025-08-22,FALSE,FALSE
1181,Remote Collectors,3,3,80,11.107460643394935,1.193927583605733,6.337000251445814,84.55072463768116,0,0,12,0.38461538461538464,0.07692307692307693,0.46153846153846156,535.7979632889113,5834,13,2014-09-22,2025-08-12,FALSE,FALSE
1182,Remote Collectors,3,3,80,11.145790554414784,2.5625156602355297,15.649649210724128,77.26315789473684,0.1830368328739664,0.1830368328739664,13,0.4642857142857143,0.17857142857142858,0.42857142857142855,1258.561262841393,13752,28,2014-09-08,2025-08-12,TRUE,FALSE
1183,Remote Collectors,3,3,87,11.08829568788501,2.857115821347464,13.916919000757002,80.09271523178808,0.4608251324753974,0.36866010598031795,12,0.3548387096774194,0.3225806451612903,0.3548387096774194,1200.3573050719153,13024,31,2014-09-29,2025-08-05,FALSE,FALSE
1184,Lapsing Members,4,3,94,11.34839151266256,1.5327696864971612,8.294988891631695,76.8695652173913,0.36065169094050853,0.09016292273512713,9,0.35294117647058826,0.5294117647058824,0.17647058823529413,693.1274685262898,7687.5,17,2014-06-26,2025-07-29,TRUE,FALSE
1185,Lapsing Members,4,3,58,11.110198494182066,0.36525,2.3741250000000003,67.84615384615384,0,0,6,0,0,0.75,161.07525,1764,4,2014-09-21,2025-09-03,FALSE,FALSE
1187,Lapsing Members,4,3,809,6.094455852156058,1.2888143966125618,8.248412138320395,79.6875,0.25776287932251235,0,6,0.8,0.2,0,657.2953422724065,2550,5,2019-09-27,2023-08-14,TRUE,FALSE
1188,Remote Collectors,3,2,69,11.342915811088295,3.2275405007363767,26.268593519882177,80.33788395904436,0.2689617083946981,0.8068851251840942,13,0.05555555555555555,0.4166666666666667,0.5277777777777778,2465.342466863034,27498.440000000002,36,2014-06-28,2025-08-23,TRUE,FALSE
1190,Lapsing Members,4,3,444,10.614647501711156,1.276725895718031,7.02199242644917,76.57575757575758,0.31918147392950774,0,6,0.5833333333333334,0.4166666666666667,0.08333333333333333,545.6300903000291,5128.4,12,2015-03-21,2024-08-13,TRUE,FALSE
1192,New Members,2,4,84,1.3388090349075976,2.7055555555555557,9.018518518518519,88,0.9018518518518519,0,5,0,1,0.3333333333333333,793.6296296296297,880,3,2024-06-29,2025-08-08,TRUE,FALSE
1194,Lapsing Members,4,1,1092,11.323750855578371,2.159822601839685,8.63929040735874,78.26388888888889,1.559871879106439,0,11,0.2222222222222222,0.7222222222222222,0,708.5250049277267,5904.860000000001,18,2014-07-05,2022-11-04,FALSE,FALSE
1199,Estate Regulars,1,3,63,10.529774127310061,2.8965107057890562,8.689532117367168,69.07777777777778,1.0620539254559873,0.2896510705789056,11,0.16666666666666666,0.7666666666666667,0.26666666666666666,680.0360249801744,7043.33,30,2015-04-21,2025-08-29,TRUE,FALSE
1200,Remote Collectors,3,3,94,11.28268309377139,2.630307921529675,21.768065557486963,77.75,0.8163024584057611,0,13,0.034482758620689655,0.6896551724137931,0.5862068965517241,1692.4670970946115,18660,29,2014-07-20,2025-07-29,TRUE,FALSE
1202,Lapsing Members,4,1,636,11.277207392197125,2.516795865633075,13.94724375538329,73.8796992481203,1.0486649440137812,0.10486649440137813,13,0.4166666666666667,1,0,1030.4181739879414,9826,24,2014-07-22,2024-02-03,TRUE,FALSE
1204,Remote Collectors,3,3,1180,11.110198494182066,1.3960215427380125,17.38681375955525,74.75912408759125,0.2538220986796387,0,11,0.36363636363636365,0.18181818181818182,0.36363636363636365,1299.8229673384294,10242,11,2014-09-21,2022-08-08,TRUE,FALSE
1205,Remote Collectors,3,3,10,10.165639972621491,2.268633540372671,16.077707264380233,81.71779141104294,0.4931812044288415,0.0986362408857683,13,0.17391304347826086,0.2608695652173913,0.4782608695652174,1313.8347285984337,13320,23,2015-09-01,2025-10-21,TRUE,FALSE
12051,Lapsing Members,4,3,26,9.998631074606434,0.20146166574738003,0.7051158301158301,87,0.20146166574738003,0,4,0,1,0,65.09427881963597,646.22,2,2015-11-01,2025-10-05,TRUE,FALSE
1206,Lapsing Members,4,3,79,11.266255989048597,0.54298810703667,3.6199207135778,84.9,0.18099603567889,0,5,0.16666666666666666,0.5,0,308.17290014866205,3405.3,6,2014-07-26,2025-08-13,FALSE,FALSE
1208,Remote Collectors,3,3,84,11.132101300479125,1.6510547463586138,10.181504269211452,77.16216216216216,0.1834505273731793,0,10,0.3888888888888889,0.16666666666666666,0.3888888888888889,785.6268834756404,8565,18,2014-09-13,2025-08-08,TRUE,FALSE
1210,Remote Collectors,3,3,444,11.143052703627653,1.2087699944842802,5.540195808052951,78.0909090909091,0,0.10073083287369002,8,0.08333333333333333,0.16666666666666666,0.8333333333333334,451.42321290678433,4481.48,12,2014-09-09,2024-08-13,TRUE,FALSE
1211,Lapsing Members,4,3,80,10.173853524982889,0.4018151815181518,2.009075907590759,84,0.10045379537953796,0,6,0.5,0.25,0.25,181.40750000000003,1805.88,4,2015-08-29,2025-08-12,FALSE,FALSE
1212,Remote Collectors,3,3,86,7.167693360711842,2.596563981042654,31.73578199052133,66.71045454545454,0.14425355450236968,0,12,0.3888888888888889,0.1111111111111111,0.05555555555555555,2117.108441943128,14676.3,18,2018-08-31,2025-08-06,FALSE,FALSE
1213,Remote Collectors,3,3,89,11.214236824093087,2.734589468430247,43.753431494883955,78.67291666666667,0.18230596456201648,0.09115298228100824,12,0.03333333333333333,0.03333333333333333,0.8,3478.6712627901175,38163,30,2014-08-14,2025-08-03,FALSE,FALSE
1214,Lapsing Members,4,3,1187,11.206023271731691,1.5082587749483827,5.2789057123193395,73.69047619047619,0.2513764624913971,0,9,0.4166666666666667,0.16666666666666666,0.3333333333333333,389.00507570543704,3095,12,2014-08-17,2022-08-01,FALSE,FALSE
1215,Remote Collectors,3,3,80,11.137577002053389,1.6485707121364093,15.295072718154463,82.41916167664671,0.18317452357071215,0.09158726178535607,11,0.4444444444444444,0.16666666666666666,0.2777777777777778,1260.607071213641,13764,18,2014-09-11,2025-08-12,TRUE,FALSE
1216,Lapsing Members,4,3,816,7.0718685831622174,1.2402376910016977,7.6481324278438025,77.72972972972973,0.41341256366723256,0,6,0.6666666666666666,0.3333333333333333,0,594.4872665534804,2876,6,2018-10-05,2023-08-07,TRUE,FALSE
1219,Remote Collectors,3,3,87,11.145790554414784,2.1086219879518073,11.734939759036145,75.4765625,0.6417545180722891,0.27503765060240964,11,0.043478260869565216,1,0.4782608695652174,947.1746611445783,10331.4,23,2014-09-08,2025-08-05,TRUE,FALSE
1221,Remote Collectors,3,3,86,11.145790554414784,2.749686323713927,20.622647427854453,88.24,0.2749686323713927,0.09165621079046424,11,0.1,0.06666666666666667,0.5,1856.4048933500626,20254,30,2014-09-08,2025-08-06,FALSE,FALSE
1222,Remote Collectors,3,3,94,11.145790554414784,1.4694493336685945,25.164319839074683,87.77737226277372,0,0,12,0,0,0.9375,2208.8578702539603,24051,16,2014-09-08,2025-07-29,FALSE,FALSE
1223,Remote Collectors,3,3,93,11.156741957563312,2.384856855851331,18.16160220994475,84.07575757575758,0.09172526368658965,0.27517579105976897,13,0.15384615384615385,0.15384615384615385,0.46153846153846156,1526.950464590658,16647,26,2014-09-04,2025-07-30,FALSE,FALSE
1224,Remote Collectors,3,3,991,11.145790554414784,1.8974025974025974,23.006006493506494,76.64948453608247,0.11858766233766234,0,12,0.1875,0.0625,0.4375,1763.3985389610389,14870,16,2014-09-08,2023-02-13,TRUE,FALSE
1226,Remote Collectors,3,3,35,11.145790554414784,1.44796828543112,10.31677403369673,76.85087719298245,0.090498017839445,0.18099603567889,9,0.25,0.25,0.25,896.0208746283449,9901,16,2014-09-08,2025-09-26,TRUE,FALSE
1227,Estate Regulars,1,2,80,11.11567419575633,3.854396984924623,29.55037688442211,85.1863354037267,0.8259422110552763,0.5506281407035176,11,0.2857142857142857,1,0.2857142857142857,2800.903106155779,30520.45,42,2014-09-19,2025-08-12,TRUE,TRUE
1228,Remote Collectors,3,2,80,11.720739219712526,3.1299690549869075,26.343906212806473,80.62046204620462,0.17388716972149487,0.34777433944298974,13,0.16666666666666666,0.3055555555555556,0.5,2282.0708712211376,26247.72,36,2014-02-10,2025-08-12,FALSE,FALSE
1231,Remote Collectors,3,3,451,11.134839151266256,2.6262444690265485,9.696902654867257,75.625,0.5050470132743363,0,9,0.11538461538461539,0.3076923076923077,0.5,1137.3658738938054,11260,26,2014-09-12,2024-08-06,TRUE,FALSE
1233,Remote Collectors,3,2,95,11.132101300479125,2.943339209267187,18.76378745907832,84.5,0.8278141526063965,0.1839587005791992,11,0.09375,0.71875,0.375,1642.2563472676907,17854.62,32,2014-09-13,2025-07-28,TRUE,FALSE
1234,Estate Regulars,1,2,92,11.11567419575633,3.221711189516129,28.99540070564516,81.33333333333333,0.9204889112903225,0.46024445564516125,12,0,0.9142857142857143,0.4857142857142857,2450.3157081653226,26619.72,35,2014-09-19,2025-07-31,TRUE,FALSE
1235,Lapsing Members,4,3,1037,11.129363449691992,0.6031208718626155,2.5331076618229855,75.80952380952381,0.24124834874504625,0,8,0.2,0.8,0,192.03368560105682,1592,5,2014-09-14,2022-12-29,TRUE,FALSE
1237,Estate Regulars,1,2,93,7.644079397672827,4.33049277510189,27.336235642830676,89.7128712871287,0.4059836976658021,1.0826231937754724,12,0.3125,0.5,0.21875,2930.977652834383,21658.34,32,2018-03-10,2025-07-30,TRUE,FALSE
1238,Estate Regulars,1,1,1002,11.121149897330595,2.7453431372549018,16.113970588235293,80.14074074074074,0.9549019607843137,0.47745098039215683,10,0.21739130434782608,0.9565217391304348,0.21739130434782608,1401.5669019607842,11742.08,23,2014-09-17,2023-02-02,TRUE,FALSE
1239,Remote Collectors,3,3,252,10.962354551676933,1.8496135394456288,18.6908315565032,85.890625,0.19469616204690832,0,13,0.10526315789473684,0.10526315789473684,0.3684210526315789,1605.3672041577825,16491,19,2014-11-14,2025-02-21,FALSE,FALSE
1240,Lapsing Members,4,3,1180,11.1129363449692,1.5224036123654048,12.052361931226121,67.2421052631579,0.12686696769711706,0,11,0.4166666666666667,0.08333333333333333,0.5,810.4261896491838,6388,12,2014-09-20,2022-08-08,FALSE,FALSE
1241,Estate Regulars,1,1,1181,10.277891854893909,3.4069179945588806,13.911581811115429,72,1.135639331519627,0.28390983287990673,12,0.16666666666666666,1,0.25,1070.061838321026,7538.04,24,2015-07-22,2022-08-07,TRUE,FALSE
1243,Lapsing Members,4,3,82,11.099247091033538,2.206948640483384,8.09214501510574,72.42045454545455,1.1954305135951662,0,10,0.125,0.7916666666666666,0.041666666666666664,640.0408534743202,6960.28,24,2014-09-25,2025-08-10,FALSE,FALSE
1244,Remote Collectors,3,3,80,11.085557837097879,2.4846938775510203,20.337679516250944,76.86877828054298,0.7362055933484505,0,12,0.2222222222222222,0.14814814814814814,0.3333333333333333,1563.3325774754346,16988,27,2014-09-30,2025-08-12,FALSE,FALSE
